accident_id,num_vehicles,num_casualties,accident_severity,accident_damages,police_department,police_attended,urban_vs_rural,road_type,road_conditions,weather_conditions,light_conditions,date,year,weekday,hour,longitude,latitude
2005100388905,1,1,Slight,476,Northumbria,Yes,Urban,Single carriageway,Dry,Fine,Daylight,22/05/2005,2005,7-Sunday,20,-1.567184,54.89034
2007920700657,2,2,Slight,572,Grampian,No,Rural,Slip road,Wet,Fine,Darkness,19/02/2007,2007,1-Monday,6,-2.188697,56.984644
201404FL14010,3+,1,Slight,908,Lancashire,Yes,Urban,Dual carriageway,Ice,Fine,Daylight,01/02/2014,2014,6-Saturday,7,-2.331462,53.698969
2005460119583,2,1,Slight,127.5,Kent,Yes,Urban,Roundabout,Wet,Fine,Daylight,10/12/2005,2005,6-Saturday,11,0.219156,51.446074
200705EE22690,2,3+,Slight,555,Merseyside,Yes,Urban,Dual carriageway,Wet,Fine,Darkness,25/12/2007,2007,2-Tuesday,16,-2.977659,53.429502
2015521500892,3+,2,Slight,165,Avon and Somerset,Yes,Rural,Single carriageway,Wet,Raining,Darkness,21/01/2015,2015,3-Wednesday,19,-2.46163,51.457587
200543N206065,1,1,Serious,2996,Thames Valley,Yes,Urban,Single carriageway,Dry,Fine,Darkness,18/06/2005,2005,6-Saturday,0,-0.720731,51.620519
200854EK52908,2,1,Slight,673.5,Wiltshire,Yes,Rural,Single carriageway,Wet,Raining,Darkness,16/12/2008,2008,2-Tuesday,21,-1.866157,51.589737
2009620188962,3+,3+,Slight,135,South Wales,Yes,Urban,Single carriageway,Dry,Fine,Daylight,08/04/2009,2009,3-Wednesday,13,-3.227182,51.496535
201106A044080,2,2,Slight,1304,Greater Manchester,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,14/03/2011,2011,1-Monday,10,-2.233904,53.480231
2012950004279,2,2,Slight,980,Lothian and Borders,Yes,Rural,Single carriageway,Wet,Fine,Daylight,04/08/2012,2012,6-Saturday,19,-2.849133,55.413312
201001KF60090,2,3+,Slight,1822.5,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Raining,Daylight,16/02/2010,2010,2-Tuesday,13,0.044265,51.538735
200605AA08049,1,1,Slight,478,Merseyside,No,Urban,Single carriageway,Dry,Fine,Daylight,16/05/2006,2006,2-Tuesday,15,-3.023694,53.391002
2014300004607,1,1,Slight,270,Derbyshire,Yes,Urban,Single carriageway,Wet,Raining,Darkness,03/01/2014,2014,5-Friday,20,-1.450064,52.911313
2009440274193,2,1,Slight,1209,Hampshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,24/06/2009,2009,3-Wednesday,16,-1.192174,50.936537
201111SA08971,1,1,Slight,778,Durham,No,Urban,Single carriageway,Dry,Fine,Daylight,11/04/2011,2011,1-Monday,15,-1.674951,54.652797
201332L201513,2,1,Slight,835.5,Lincolnshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,09/06/2013,2013,7-Sunday,16,-0.700521,53.413741
2010210005759,1,1,Slight,967,Staffordshire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,15/09/2010,2010,3-Wednesday,15,-2.17083,53.138724
2009440113112,1,1,Slight,780,Hampshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,15/03/2009,2009,7-Sunday,14,-1.077084,50.855019
200801CW10232,2,1,Slight,120,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Darkness,02/03/2008,2008,7-Sunday,21,-0.189188,51.510018
2007121560302,3+,2,Slight,2652,North Yorkshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,05/06/2007,2007,2-Tuesday,14,-2.364731,54.105266
2006130714506,2,1,Slight,66,West Yorkshire,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,11/08/2006,2006,5-Friday,14,-1.271309,53.696447
200501QK50648,2,1,Slight,412.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,02/10/2005,2005,7-Sunday,17,-0.225738,51.552212
200637G020487,2,2,Slight,920,Suffolk,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,31/07/2006,2006,1-Monday,12,1.255497,52.02657
2008218012678,2,1,Slight,1387.5,Staffordshire,No,Urban,Single carriageway,Dry,Fine,Daylight,14/06/2008,2008,6-Saturday,14,-2.172171,53.025457
201342I365311,1,1,Slight,785,Essex,Yes,Urban,Roundabout,Wet,Fog,Darkness,19/11/2013,2013,2-Tuesday,21,0.917847,51.914512
200637B024838,1,2,Slight,313.5,Suffolk,Yes,Rural,Single carriageway,Dry,Fine,Darkness,27/03/2006,2006,1-Monday,20,0.671648,52.376526
200843N107108,2,1,Slight,199.5,Thames Valley,Yes,Urban,Single carriageway,Dry,Fine,Daylight,14/10/2008,2008,2-Tuesday,15,-0.755781,51.627729
200801YE80160,2,3+,Slight,1672.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,27/02/2008,2008,3-Wednesday,13,-0.0646,51.613692
200820Z039301,2,1,Slight,1492.5,West Midlands,No,Rural,Dual carriageway,Dry,Fine,Daylight,11/12/2008,2008,4-Thursday,11,-1.775105,52.512865
2009520911138,3+,1,Slight,322,Avon and Somerset,Yes,Rural,Dual carriageway,Wet,Raining,Daylight,29/11/2009,2009,7-Sunday,10,-2.615059,51.527149
200642J010403,2,1,Slight,1483.5,Essex,No,Urban,Single carriageway,Dry,Fog,Daylight,15/03/2006,2006,3-Wednesday,15,0.557094,51.520849
2012120134951,1,1,Slight,94,North Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,15/08/2012,2012,3-Wednesday,15,-0.618857,54.490238
201431C037314,2,1,Slight,40.5,Nottinghamshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,20/02/2014,2014,4-Thursday,14,-1.1551,52.995658
2005030001723,2,2,Serious,2894,Cumbria,Yes,Rural,Single carriageway,Dry,Fine,Daylight,08/06/2005,2005,3-Wednesday,16,-2.355158,54.309133
200614B021206,1,1,Slight,852,South Yorkshire,No,Urban,Single carriageway,Wet,Fog,Darkness,12/02/2006,2006,7-Sunday,19,-1.47596,53.535274
2010471007402,2,1,Slight,664.5,Sussex,Yes,Urban,Single carriageway,Dry,Fine,Daylight,03/11/2010,2010,3-Wednesday,10,0.46715,50.840587
2007360041472,2,3+,Serious,17267.5,Norfolk,Yes,Rural,Single carriageway,Dry,Fine,Daylight,19/05/2007,2007,6-Saturday,14,1.259516,52.753353
2013160B01821,2,1,Slight,585,Humberside,Yes,Rural,Single carriageway,Dry,Fine,Daylight,13/06/2013,2013,4-Thursday,19,-0.778452,53.551416
2012552D17000,1,1,Slight,45,Dorset,No,Urban,Single carriageway,Dry,Fine,Daylight,26/04/2012,2012,4-Thursday,15,-1.779894,50.736429
2007070407888,2,1,Slight,952.5,Cheshire,No,Urban,Single carriageway,Dry,Fine,Daylight,05/12/2007,2007,3-Wednesday,15,-2.728993,53.366468
2006620154190,2,2,Slight,1522,South Wales,Yes,Urban,Roundabout,Dry,Fine,Daylight,04/07/2006,2006,2-Tuesday,8,-3.140731,51.536343
2008920803134,2,1,Serious,14860.5,Grampian,Yes,Urban,Single carriageway,Dry,Fine,Daylight,13/08/2008,2008,3-Wednesday,15,-2.097942,57.138183
200814A153708,3+,1,Slight,182,South Yorkshire,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,29/07/2008,2008,2-Tuesday,18,-1.281893,53.492558
2006460133619,2,2,Slight,412,Kent,Yes,Rural,Single carriageway,Dry,Fine,Daylight,27/10/2006,2006,5-Friday,11,0.258413,51.445414
200943S097089,2,3+,Slight,1757.5,Thames Valley,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,24/08/2009,2009,1-Monday,12,-0.768659,52.036714
2006610038706,2,2,Slight,1722,Gwent,No,Urban,Single carriageway,Wet,Fine,Darkness,07/04/2006,2006,5-Friday,22,-3.235754,51.584387
201342I365411,2,3+,Serious,23619,Essex,Yes,Rural,Single carriageway,Wet,Fine,Darkness,20/11/2013,2013,3-Wednesday,16,0.132564,51.70908
2010351754810,1,1,Slight,475,Cambridgeshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,23/07/2010,2010,5-Friday,7,-0.089405,52.370694
2007330708976,1,1,Slight,945,Leicestershire,Yes,Urban,Single carriageway,Dry,Fine,Darkness,19/12/2007,2007,3-Wednesday,16,-1.372967,52.720078
201543P052035,3+,2,Serious,41323.5,Thames Valley,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,06/03/2015,2015,5-Friday,14,-1.276956,51.80288
2014350165214,2,1,Slight,361.5,Cambridgeshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,07/10/2014,2014,2-Tuesday,15,0.006806,52.218037
2006230696395,2,1,Slight,1393.5,Warwickshire,Yes,Urban,Single carriageway,Wet,Raining,Darkness,18/08/2006,2006,5-Friday,23,-1.704684,52.488797
2008130078308,1,1,Serious,9704,West Yorkshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,27/01/2008,2008,7-Sunday,14,-1.848466,53.540102
200901SX21198,3+,2,Slight,1075,Metropolitan Police,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,18/11/2009,2009,3-Wednesday,12,-0.206569,51.566489
200901MM71019,2,1,Slight,394.5,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Raining,Darkness,02/12/2009,2009,3-Wednesday,18,-0.077816,51.488821
2013400CA0781,1,1,Slight,810,Bedfordshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,28/09/2013,2013,6-Saturday,12,-0.446423,51.89875
2014160C05261,2,1,Slight,90,Humberside,Yes,Rural,Single carriageway,Dry,Fine,Daylight,02/08/2014,2014,6-Saturday,16,-0.446413,53.989678
200714B162607,3+,2,Slight,565,South Yorkshire,No,Urban,Single carriageway,Wet,Raining,Darkness,01/12/2007,2007,6-Saturday,22,-1.409924,53.585842
200801XH73454,2,1,Fatal,20619,Metropolitan Police,Yes,Rural,Single carriageway,Dry,Fine,Darkness,04/06/2008,2008,3-Wednesday,22,-0.469739,51.575432
200501EO40719,2,1,Slight,231,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,21/07/2005,2005,4-Thursday,15,-0.161646,51.553384
200605AA04574,2,2,Slight,1390,Merseyside,Yes,Urban,Dual carriageway,Wet,Fine,Daylight,01/01/2006,2006,7-Sunday,1,-2.990159,53.352092
2014460245215,2,1,Serious,9573,Kent,No,Urban,Single carriageway,Dry,Fine,Daylight,05/08/2014,2014,2-Tuesday,18,0.405201,51.431521
2013030001696,3+,3+,Slight,3068,Cumbria,Yes,Rural,Single carriageway,Dry,Fine,Daylight,30/07/2013,2013,2-Tuesday,17,-3.520608,54.689527
2010400B01350,2,1,Slight,1282.5,Bedfordshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,30/04/2010,2010,5-Friday,13,-0.484909,52.123952
200742I123703,2,1,Slight,978,Essex,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,13/03/2007,2007,2-Tuesday,17,0.513266,51.575758
200611CH11670,2,1,Slight,772.5,Durham,Yes,Rural,Single carriageway,Dry,Fine,Daylight,22/06/2006,2006,4-Thursday,14,-1.678103,54.900749
201101BS70028,1,1,Slight,325,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Darkness,04/02/2011,2011,5-Friday,20,-0.182006,51.498576
2014530208365,2,1,Slight,1153.5,Gloucestershire,Yes,Rural,Single carriageway,Wet,Raining,Darkness,05/01/2014,2014,7-Sunday,17,-2.108698,51.839983
2014404DA0190,1,1,Slight,748,Bedfordshire,Yes,Rural,Single carriageway,Wet,Fine,Daylight,04/03/2014,2014,2-Tuesday,8,-0.502035,51.8729
2009130633309,2,1,Slight,765,West Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,31/07/2009,2009,5-Friday,12,-1.736149,53.645072
2012120129701,2,1,Serious,5322,North Yorkshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,07/08/2012,2012,2-Tuesday,11,-1.725175,54.082317
201560S007854,1,1,Serious,1576,North Wales,Yes,Urban,Single carriageway,Dry,Fine,Daylight,17/01/2015,2015,6-Saturday,15,-3.007822,53.069764
201001RG40339,2,1,Slight,1023,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Darkness,14/05/2010,2010,5-Friday,21,0.051527,51.453265
201401YR90462,2,1,Slight,745.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,27/06/2014,2014,5-Friday,20,-0.122076,51.575509
200701PY62153,2,2,Slight,1250,Metropolitan Police,Yes,Urban,Roundabout,Dry,Fine,Daylight,30/04/2007,2007,1-Monday,17,0.089111,51.355835
2009520900482,2,2,Slight,1738,Avon and Somerset,No,Rural,Dual carriageway,Dry,Fine,Darkness,13/01/2009,2009,2-Tuesday,2,-3.158825,50.974859
200906B010064,2,1,Slight,778.5,Greater Manchester,Yes,Urban,Single carriageway,Dry,Fine,Darkness,28/01/2009,2009,3-Wednesday,18,-2.214344,53.441221
201201TA01030,1,1,Serious,9993,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,01/12/2012,2012,6-Saturday,12,-0.051681,51.551069
2008950001960,2,1,Slight,607.5,Lothian and Borders,Yes,Rural,Single carriageway,Wet,Fine,Darkness,23/02/2008,2008,6-Saturday,20,-2.913128,55.97392
201201XD80813,2,1,Slight,822,Metropolitan Police,Yes,Urban,Dual carriageway,Dry,Fine,Darkness,13/10/2012,2012,6-Saturday,17,-0.26369,51.521486
20094100F4359,2,2,Slight,778,Hertfordshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,22/04/2009,2009,3-Wednesday,16,-0.275438,51.808964
2015548129215,2,1,Slight,1419,Wiltshire,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,08/09/2015,2015,2-Tuesday,7,-1.941617,51.548244
201301PY20727,2,1,Slight,681,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Raining,Darkness,17/12/2013,2013,2-Tuesday,21,0.030649,51.339507
201401YR90767,2,1,Slight,652.5,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,09/10/2014,2014,4-Thursday,8,-0.064533,51.584735
201560S108128,1,1,Slight,11,North Wales,Yes,Rural,Single carriageway,Dry,Fine,Daylight,20/07/2015,2015,1-Monday,13,-3.420817,53.183305
2005100977105,1,1,Slight,820,Northumbria,Yes,Urban,Single carriageway,Wet,Fine,Darkness,11/12/2005,2005,7-Sunday,4,-1.675868,54.946036
200545WA68870,2,1,Slight,280.5,Surrey,Yes,Rural,Single carriageway,Dry,Fine,Daylight,02/06/2005,2005,4-Thursday,13,-0.748964,51.17031
200801YE80565,2,1,Slight,1234.5,Metropolitan Police,No,Urban,Dual carriageway,Dry,Fine,Darkness,25/09/2008,2008,4-Thursday,20,-0.086905,51.615677
2010231096106,1,3+,Slight,2526,Warwickshire,Yes,Rural,Single carriageway,Flood,Raining,Darkness,20/08/2010,2010,5-Friday,3,-1.187699,52.355386
2006216204621,3+,1,Slight,190,Staffordshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,08/02/2006,2006,3-Wednesday,12,-2.361334,52.931543
201301YE80034,1,1,Serious,7273,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,13/01/2013,2013,7-Sunday,10,-0.067498,51.65088
201201TB00111,2,1,Slight,273,Metropolitan Police,No,Urban,One way street,Dry,Fog,Darkness,06/01/2012,2012,5-Friday,21,-0.246128,51.535883
2010130261968,1,1,Fatal,10027,West Yorkshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,25/06/2010,2010,5-Friday,17,-1.767466,53.809173
201531A129115,2,1,Slight,1183.5,Nottinghamshire,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,05/06/2015,2015,5-Friday,9,-1.198995,53.140044
200734NK40457,1,1,Serious,4408,Northamptonshire,Yes,Rural,Single carriageway,Wet,Raining,Darkness,21/08/2007,2007,2-Tuesday,0,-0.663239,52.407619
2010471007579,1,1,Slight,868,Sussex,No,Urban,Single carriageway,Dry,Fine,Darkness,10/11/2010,2010,3-Wednesday,17,0.282168,50.775818
200720H051902,2,1,Slight,1264.5,West Midlands,No,Urban,Single carriageway,Dry,Fine,Daylight,05/07/2007,2007,4-Thursday,8,-2.044261,52.600454
201145TA60898,1,1,Slight,972,Surrey,Yes,Rural,Dual carriageway,Wet,Raining,Daylight,08/05/2011,2011,7-Sunday,7,-0.049494,51.257683
201001PL60027,1,1,Slight,28,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Darkness,14/01/2010,2010,4-Thursday,6,-8.38e-4,51.4539
200901YE80152,1,1,Slight,952,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,27/03/2009,2009,5-Friday,13,-0.080629,51.651455
2005350251805,2,1,Slight,1227,Cambridgeshire,Yes,Rural,Roundabout,Dry,Fine,Daylight,26/05/2005,2005,4-Thursday,14,-0.29654,52.572566
201001FH10361,2,1,Slight,1336.5,Metropolitan Police,Yes,Urban,One way street,Dry,Fine,Daylight,01/07/2010,2010,4-Thursday,16,-0.224906,51.492039
200643R054086,2,1,Slight,448.5,Thames Valley,Yes,Urban,Single carriageway,Dry,Fine,Daylight,02/08/2006,2006,3-Wednesday,15,-0.633547,51.522062
201020S020900,2,3+,Slight,2445,West Midlands,Yes,Urban,Single carriageway,Dry,Fine,Daylight,29/06/2010,2010,2-Tuesday,18,-1.899664,52.428619
2008100002708,2,1,Slight,544.5,Northumbria,No,Urban,Single carriageway,Dry,Fine,Daylight,06/01/2008,2008,7-Sunday,14,-1.37171,54.918603
201431B275614,1,3+,Slight,122,Nottinghamshire,Yes,Rural,Single carriageway,Wet,Raining,Darkness,15/11/2014,2014,6-Saturday,2,-1.029892,53.140675
200511BD15120,2,2,Slight,526,Durham,Yes,Rural,Dual carriageway,Wet,Raining,Daylight,21/06/2005,2005,2-Tuesday,8,-1.522355,54.752496
200550D21I135,2,1,Slight,822,Devon and Cornwall,Yes,Rural,Single carriageway,Wet,Raining,Daylight,05/07/2005,2005,2-Tuesday,9,-3.326767,50.7397
200850KH2A004,2,1,Slight,844.5,Devon and Cornwall,Yes,Rural,Single carriageway,Dry,Fine,Darkness,20/11/2008,2008,4-Thursday,19,-3.086318,50.883019
201501QK59053,1,1,Slight,677,Metropolitan Police,Yes,Urban,One way street,Dry,Fog,Daylight,24/10/2015,2015,6-Saturday,15,-0.253769,51.540186
2009440289138,1,3+,Slight,1990,Hampshire,Yes,Rural,Dual carriageway,Dry,Fine,Daylight,03/07/2009,2009,5-Friday,15,-0.827404,51.083534
2007070701189,2,1,Serious,4099.5,Cheshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,27/03/2007,2007,2-Tuesday,9,-2.918217,53.269158
200801ZD30327,1,1,Slight,900,Metropolitan Police,Yes,Urban,Single carriageway,Wet,Raining,Darkness,28/03/2008,2008,5-Friday,23,-0.073685,51.398824
200922E906326,1,1,Slight,696,West Mercia,Yes,Urban,Single carriageway,Wet,Raining,Darkness,13/11/2009,2009,5-Friday,17,-2.703904,52.051745
201401BS70487,1,1,Serious,5631,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Daylight,29/07/2014,2014,2-Tuesday,19,-0.184445,51.480719
201043N225080,1,3+,Serious,3596,Thames Valley,Yes,Rural,Single carriageway,Dry,Fog,Darkness,15/08/2010,2010,7-Sunday,2,-0.587731,51.530691
201231A070512,2,1,Slight,1068,Nottinghamshire,Yes,Urban,Single carriageway,Wet,Fine,Darkness,20/01/2012,2012,5-Friday,19,-1.242335,53.172582
200663AC10006,2,1,Slight,1459.5,Dyfed-Powys,Yes,Rural,Roundabout,Dry,Fine,Daylight,13/03/2006,2006,1-Monday,14,-4.063086,51.745509
2005440779937,2,1,Serious,12781.5,Hampshire,No,Urban,Single carriageway,Dry,Fine,Daylight,21/11/2005,2005,1-Monday,8,-1.026385,50.874481
2010231096355,1,1,Serious,7072,Warwickshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,07/10/2010,2010,4-Thursday,18,-1.725489,52.57695
2015521501379,2,2,Slight,1676,Avon and Somerset,No,Urban,Single carriageway,Dry,Fine,Darkness,20/02/2015,2015,5-Friday,21,-2.911498,51.355592
201101QK50259,2,1,Slight,1134,Metropolitan Police,No,Urban,Slip road,Dry,Fine,Daylight,27/05/2011,2011,5-Friday,15,-0.253622,51.558566
201301GD10461,1,1,Serious,3043,Metropolitan Police,No,Urban,Single carriageway,Dry,Fine,Daylight,14/07/2013,2013,7-Sunday,5,-0.077452,51.524876
200822DE00566,1,2,Slight,640.5,West Mercia,Yes,Rural,Roundabout,Wet,Raining,Daylight,17/11/2008,2008,1-Monday,9,-1.949745,52.361314
2015230034877,1,1,Serious,4978,Warwickshire,Yes,Rural,Single carriageway,Wet,Fine,Darkness,25/11/2015,2015,3-Wednesday,23,-1.8910689999999999,52.157613
2005520125555,1,1,Slight,907,Avon and Somerset,No,Urban,Single carriageway,Dry,Fine,Daylight,22/09/2005,2005,4-Thursday,9,-2.364511,51.38091
200997NE70301,3+,1,Slight,1930,Strathclyde,Yes,Rural,Single carriageway,Dry,Fine,Darkness,08/01/2009,2009,4-Thursday,20,-3.910126,55.816285
2012460216814,2,1,Slight,216,Kent,Yes,Urban,Single carriageway,Wet,Raining,Daylight,01/08/2012,2012,3-Wednesday,13,1.110459,51.369043
2015300016435,1,1,Slight,484,Derbyshire,No,Urban,Single carriageway,Dry,Fine,Daylight,26/10/2015,2015,1-Monday,14,-1.422976,53.270682
20141313Q1522,1,1,Slight,691,West Yorkshire,Yes,Urban,Single carriageway,Wet,Raining,Darkness,26/03/2014,2014,3-Wednesday,20,-1.556377,53.810735
201350BU2C014,2,1,Slight,348,Devon and Cornwall,Yes,Rural,Single carriageway,Dry,Fine,Daylight,11/08/2013,2013,7-Sunday,16,-4.527972,50.826918
200714G092407,3+,3+,Slight,2880,South Yorkshire,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,31/07/2007,2007,2-Tuesday,12,-1.393385,53.379737
2012370117612,1,1,Slight,820,Suffolk,Yes,Rural,Single carriageway,Dry,Fine,Daylight,27/03/2012,2012,2-Tuesday,15,1.441997,52.446617
200701QK64356,2,1,Slight,1170,Metropolitan Police,Yes,Urban,Dual carriageway,Dry,Fine,Darkness,09/06/2007,2007,6-Saturday,19,-0.264478,51.565201
201006K030285,2,1,Slight,69,Greater Manchester,Yes,Urban,Single carriageway,Dry,Fine,Daylight,13/04/2010,2010,2-Tuesday,15,-2.450412,53.57018
201306G077666,2,1,Slight,171,Greater Manchester,Yes,Urban,Single carriageway,Dry,Fine,Daylight,24/08/2013,2013,6-Saturday,19,-2.081363,53.494239
201101CW10904,2,1,Slight,543,Metropolitan Police,Yes,Urban,Single carriageway,Dry,Fine,Darkness,29/05/2011,2011,7-Sunday,20,-0.145387,51.523991
201131D140211,2,1,Slight,1057.5,Nottinghamshire,Yes,Urban,Single carriageway,Dry,Fine,Darkness,03/07/2011,2011,7-Sunday,0,-1.078754,52.965496
2013073108380,2,1,Slight,1381.5,Cheshire,No,Urban,Single carriageway,Dry,Fine,Daylight,22/04/2013,2013,1-Monday,15,-2.31794,53.104281
200704CK07146,2,1,Serious,13171.5,Lancashire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,29/07/2007,2007,7-Sunday,13,-2.951573,53.622525
2007121250424,2,1,Serious,5404.5,North Yorkshire,Yes,Rural,Single carriageway,Dry,Fine,Daylight,05/05/2007,2007,6-Saturday,16,-1.135708,53.979039
2006330605842,2,2,Slight,608,Leicestershire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,21/08/2006,2006,1-Monday,13,-1.373541,52.721339
2009460175080,2,1,Slight,846,Kent,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,31/07/2009,2009,5-Friday,10,1.079293,51.275062
2008920800399,2,1,Slight,1266,Grampian,Yes,Rural,Single carriageway,Ice,Fine,Daylight,31/01/2008,2008,4-Thursday,8,-2.617449,57.397665
201404CL14135,3+,3+,Slight,1225,Lancashire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,22/07/2014,2014,2-Tuesday,10,-2.712878,53.699446
2007121850606,2,1,Slight,1464,North Yorkshire,No,Urban,Single carriageway,Dry,Fine,Darkness,04/07/2007,2007,3-Wednesday,21,-1.058915,53.779999
2006440183527,2,1,Serious,11751,Hampshire,Yes,Urban,Single carriageway,Dry,Fine,Daylight,16/05/2006,2006,2-Tuesday,12,-1.346378,50.931387
201205DD06260,1,1,Serious,5438,Merseyside,Yes,Urban,Single carriageway,Wet,Raining,Darkness,04/12/2012,2012,2-Tuesday,17,-2.764901,53.416222
201206J067842,2,1,Slight,283.5,Greater Manchester,No,Urban,Single carriageway,Dry,Fine,Daylight,29/11/2012,2012,4-Thursday,15,-2.180452,53.386832
2006100693906,2,1,Slight,925.5,Northumbria,No,Rural,Dual carriageway,Dry,Fine,Daylight,27/09/2006,2006,3-Wednesday,16,-1.592331,55.039962
200622DA52275,2,1,Slight,445.5,West Mercia,No,Rural,Dual carriageway,Wet,Raining,Daylight,26/06/2006,2006,1-Monday,15,-2.045215,52.378667
2013450006281,3+,2,Slight,2275,Surrey,Yes,Rural,Roundabout,Dry,Fine,Daylight,20/05/2013,2013,1-Monday,16,-0.222477,51.292408
201360P046479,1,1,Serious,5204,North Wales,No,Urban,Single carriageway,Snow,Fine,Darkness,26/03/2013,2013,2-Tuesday,21,-3.00404,53.040673
2009219002236,2,1,Slight,253.5,Staffordshire,Yes,Rural,Roundabout,Dry,Fine,Daylight,13/03/2009,2009,5-Friday,12,-1.882438,52.656141
201101WW50085,2,1,Slight,576,Metropolitan Police,Yes,Urban,Dual carriageway,Dry,Fine,Daylight,13/02/2011,2011,7-Sunday,12,-0.25278,51.437423
